ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,007",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Pull-Through
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,008",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,009",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Pull-Through
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,010",1575,6,Black Rock Campground,Pets Allowed,34.073333,25 Back-In
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,012",1575,3,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop A,-116.389757,"Map
,097",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop A,-116.389757,"Map
,098",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop A,-116.389757,"Map
,099",1575,6,Black Rock Campground,Pets Allowed,34.073333,25 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,062",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,063",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,013",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Pull-Through
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,014",1575,3,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,015",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Pull-Through
Joshua Tree,4.3,TENT ONLY NONELECTRIC,Loop C,-116.389757,"Map
,016",1575,6,Black Rock Campground,Pets Allowed,34.073333,
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,017",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Pull-Through
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,064",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,065",1575,6,Black Rock Campground,Pets Allowed,34.073333,35 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,020",1575,6,Black Rock Campground,Pets Allowed,34.073333,30 Pull-Through
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop C,-116.389757,"Map
,022",1575,6,Black Rock Campground,Pets Allowed,34.073333,28 Back-In
Joshua Tree,4.3,STANDARD NONELECTRIC,Loop B,-116.389757,"Map
,061",1575,"6
",Black Rock Campground,Pets Allowed,34.073333,35 Back-In
