ParkName,Stars,SiteType,Facility_Area,Longtitude,Site,Reviews,Maximum_Number_of_People,Location,Pets,Latitude,Equiplength_or_Driveway
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B39",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Back-In
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B40",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B41",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B42",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B43",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B44",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop A,-113.985278,"Map
,A34",1499,"8
",Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B65",1499,"8
",Fish Creek Campground,Pets Allowed,48.5477789,27 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop B,-113.985278,"Map
,B68",1499,"8
",Fish Creek Campground,Pets Allowed,48.5477789,35 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D158",1499,"8
",Fish Creek Campground,Pets Allowed,48.5477789,27 Back-In
Glacier,4.5,STANDARD NONELECTRIC,Loop D,-113.985278,"Map
,D160",1499,"8
",Fish Creek Campground,Pets Allowed,48.5477789,24 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C136",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
Glacier,4.5,STANDARD NONELECTRIC,Loop C- No Generator Loop,-113.985278,"Map
,C137",1499,8,Fish Creek Campground,Pets Allowed,48.5477789,21 Pull-Through
